prompt,result,true_answer
"Hint: Please answer the question requiring a floating-point number with one decimal place and provide the final value, e.g., 1.2, 1.3, 1.4, at the end.
Question: Haley went to the store. She bought 3+9/10 pounds of pumpernickel bread crumbs. How much did she spend? (Unit: $)","
$5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb $5 per lb $4 per lb",19.5
"Hint: Please answer the question requiring a floating-point number with two decimal places and provide the final value, e.g., 1.23, 1.34, 1.45, at the end.
Question: What is the size of the shaded area under the curve? Round the answer to 2 decimal places","
3",7.07
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在△ABC中，AB的垂直平分线交AB于点D，交BC于点E，连接AE．若AB＝6，△ACE的周长为13，则△ABC的周长为（）
Choices:
(A) 19
(B) 16
(C) 29
(D) 18","
(E) 20",19
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How much more does a navy blue bath mat cost than a yellow bath towel? (Unit: $)","
$##.##",5
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How much money does Tim need to buy a mystery game and a toy rocket? (Unit: $)","
$##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.## $##.##",85
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，F是△ABC的角平分线CD和BE的交点，CG⊥AB于点G．若∠ACG＝32°，则∠BFC的度数是（）
Choices:
(A) 119°
(B) 122°
(C) 148°
(D) 150°","
(E) 152°",119°
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, △ABC is the inscribed triangle of ⊙O, AB is the diameter of ⊙O, point D is a point on ⊙O, if ∠ACD = 40.0, then the size of ∠BAD is ()
Choices:
(A) 35°
(B) 50°
(C) 40°
(D) 60°","
(E) 70°",50°
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What would happen to the phytoplankton if krill increased?
Choices:
(A) decrease
(B) increase
(C) can't be predicted
(D) stay the same","
(E) decrease",decrease
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How much money does Hector need to buy a European vacation package and an Australian vacation package? (Unit: $)","
answer : $##,###",9606
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of the largest bar?","
values of the bar",10000
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，在ABCD中，AD＝6，AB＝4，DE平分∠ADC交BC于点E，则BE的长是（）
Choices:
(A) 2
(B) 3
(C) 4
(D) 5","
(E) 6",2
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many people in the image were born after the end of World War II?","
3",0
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is Dark Periwinkle the roughest?
Choices:
(A) yes
(B) no","
(C) medium
(D) dark",yes
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In the figure, $m ∠9 = 75$. Find the measure of $\angle 6$.
Choices:
(A) 75
(B) 85
(C) 95
(D) 105","
(E) 115",105
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What would be most affected if the clams all died?
Choices:
(A) squid
(B) lantern fish
(C) octopus
(D) sea horse","
(E) flat fish
(F) shrimp
(G) mussels
(H) clams
(J) sea horse
(K) squid
(L) mussels
(M) shrimp
(N) sea horse
(O) flat fish
(P) clams
(Q) mussels
(R) shrimp
(S) squid
(T) sea horse
(U) mussels
(V) flat fish
(W) shrimp
(X) sea horse
(Y) mussels
(Z) squid",octopus
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all big red things. Subtract all metallic things. How many objects are left?","
6",6
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Which is the next number in the series?","
ladder",2
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the value of f(0)?","
graph of a function",0
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the difference between two consecutive major ticks on the Y-axis ?","
10",2
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the perimeter of the shape?","
ft ft ft",3
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)","
answer : ##",6
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)","
younger",16
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，AB∥CD，BC∥DE，∠A＝45°，∠C＝110°，则∠AED的度数为（）
Choices:
(A) 95°
(B) 105°
(C) 115°
(D) 125°","
(E) 135°",115°
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Some students compared how many blocks they live from school. What is the mean of the numbers?'","
blocks from school",11
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the combined percentage of  Lowest ROI and Medium ROI in SEO?","
% of respondents",56
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: The slope of f(x) at x=0 is ____
Choices:
(A) positive
(B) negative
(C) zero
(D) undefined","
(E) negative",positive
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Find $x$.
Choices:
(A) 10.25
(B) 12.75
(C) 18.75
(D) 25.5","
D
E
3x
C
(5x - 12)",12.75
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Base your answers on the food web below and on your knowledge of biology. A decrease in the Aquatic crustaceans population will most immediately decrease the available energy for the
Choices:
(A) Minnows
(B) Ducks
(C) Fish
(D) Raccoons","
(E) Algae and floating plants",Fish
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What percentage of trees have leaves?","
%",50
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: A partial food web is shown below. Which of the following will most likely happen if the snake population decreases?
Choices:
(A) Cricket will increase
(B) Mouse will increase
(C) Rabbit will increase
(D) All of above","
Hawk
Mountain Lion
Snake
Frog
Deer
Rabbit
Mouse
Cricket
Grass",All of above
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图．点O是正五边形ABCDE的中心，⊙O是正五边形的外接圆，∠ADE的度数为（）
Choices:
(A) 30°
(B) 32°
(C) 36°
(D) 40°","
(E) 42°",36°
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all small blue rubber objects. Subtract all brown shiny balls. How many objects are left?","
6",6
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the number of big brown buss behind the gray matte aeroplane greater than the number of yellow shiny scooters?
Choices:
(A) Yes
(B) No","
(C) No",Yes
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Choose the missing letters from below to form a word, using all letters presented
Choices:
(A) A, R, N
(B) R, D, N
(C) I, A, M
(D) H, O, W","
(E) E, S, I","R, D, N"
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: The teachers at an elementary school counted how many desks they had in their classrooms. What is the median of the numbers?'","
31",32
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)","
younger",4
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the lowest value in blue bar?","
0",7
"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: The value of y at x=10 is ____ that at x=70.
Choices:
(A) larger than
(B) equal to
(C) smaller than","
(D) greater than",smaller than
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: For what x does f reach its local maximum?","
f(x)",3
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Move the ruler to measure the length of the line to the nearest centimeter. The line is about (_) centimeters long.","
cm",6
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: whats the lowest number yard line that you can see?","
answer : 0",30
"Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Move the ruler to measure the length of the pencil to the nearest inch. The pencil is about (_) inches long.","
cm",3
